PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
606,0,3,male,12.9,5,2,45.474,S
607,0,2,male,49.9,0,0,16.2573,S
608,0,3,male,27.7,0,0,8.0481,S
609,1,2,female,30.6,1,0,25.0273,S
610,0,2,male,44.4,0,2,25.2095,S
611,0,3,female,29.2,1,0,14.7923,C
612,1,1,male,36.0,0,1,512.3292,C
613,0,3,male,30.8,0,0,7.9182,S
614,1,1,female,58.3,2,0,69.8022,S
615,1,1,female,42.7,0,0,133.4565,C
616,0,3,male,36.1,0,0,8.1741,S
617,1,3,female,14.0,4,2,32.1863,S
618,1,3,female,26.2,0,0,12.559,C
619,0,3,male,27.2,0,0,7.9613,S
620,0,3,male,29.4,0,0,8.9017,Q
621,1,3,female,6.2,2,1,23.8385,C
622,1,3,female,28.5,1,0,17.1677,Q
623,1,3,male,27.7,0,0,20.6069,S
624,1,1,female,27.0,1,0,156.6332,C
625,0,2,male,40.2,1,0,30.5769,S
626,0,3,male,3.6,4,1,34.0236,S
627,1,1,female,40.5,0,0,141.8492,C
628,0,3,male,22.5,0,0,7.6944,S
629,1,3,female,28.1,1,1,16.811,S
630,0,2,male,24.5,0,0,21.5753,S
631,0,3,male,28.2,0,0,10.6357,Q
632,0,3,male,39.6,0,0,8.918,Q
633,0,3,female,16.5,5,2,39.7356,S
634,0,3,male,42.4,0,0,10.4628,S
635,1,1,female,25.0,0,0,65.1009,C
636,0,3,male,21.5,0,0,11.0007,S
637,0,2,male,29.8,0,0,14.3957,S
638,0,3,male,27.5,0,0,10.2824,S
639,1,1,female,29.1,0,0,85.2034,C
640,0,3,male,21.5,0,0,9.2228,S
641,1,1,female,27.1,0,0,83.0797,C
642,1,1,male,3.4,0,2,86.9717,S
643,1,3,female,23.3,0,0,9.4464,S
644,0,2,male,26.8,0,0,23.8338,C
645,0,1,male,27.5,1,0,75.3768,S
646,1,1,male,26.0,0,0,29.4806,S
647,0,3,male,20.6,0,0,20.061,S
648,1,1,female,47.1,0,0,33.2241,S
649,1,3,male,26.5,0,0,8.4897,C
650,1,1,male,34.1,0,0,27.5389,C
651,0,3,male,29.9,0,0,12.2243,S
652,0,3,male,26.4,0,0,8.254,S
653,0,3,female,29.4,8,2,63.529,S
654,0,3,male,2.0,3,2,27.7139,S
655,0,2,male,27.7,0,0,8.2652,S
656,0,3,male,18.4,0,0,8.8525,S
657,1,3,female,6.2,2,1,23.8294,C
658,1,2,female,36.9,0,0,15.3618,S
659,0,3,male,23.2,0,0,12.5976,S
660,0,3,male,33.1,2,0,20.0491,S
661,0,3,male,32.7,0,0,15.2583,C
662,1,1,male,27.6,0,0,65.8642,C
663,1,2,female,24.5,0,0,22.1088,C
664,1,3,male,26.8,0,0,14.7338,S
665,1,1,female,54.1,1,0,63.5705,C
666,0,3,male,26.4,1,0,11.0329,S
667,1,3,female,3.6,2,1,24.8889,C
668,0,3,male,27.4,1,0,14.259,S
669,0,1,male,53.6,0,1,67.7431,C
670,0,3,male,21.7,0,0,7.2181,S
671,0,2,male,42.8,0,0,15.7867,S
672,1,2,female,42.7,1,1,42.261,S
673,1,1,female,43.1,0,0,234.2211,C
674,0,2,female,37.9,0,0,9.6301,S
675,0,3,male,18.0,0,0,7.9014,S
676,1,2,female,49.3,1,2,54.2328,S
677,0,1,male,61.7,0,1,67.4186,C
678,0,3,male,19.0,0,0,14.0693,S
679,0,3,female,26.6,1,0,14.9213,C
680,0,3,female,28.2,3,1,30.557,S
681,0,1,male,50.6,1,0,111.5285,Q
682,0,3,male,40.2,0,2,16.639,S
683,0,3,female,2.0,3,2,29.5135,S
684,0,2,male,20.2,2,1,33.0428,S
685,1,2,female,23.9,0,0,20.2624,C
686,1,2,female,50.4,0,1,26.7674,S
687,0,2,male,30.6,0,0,9.2504,S
688,0,2,male,45.5,0,0,12.6369,S
689,1,2,male,3.0,1,1,26.8079,S
690,0,3,male,39.5,0,0,11.1405,S
691,0,3,male,26.6,0,0,9.0119,Q
692,0,1,male,53.2,0,0,46.5051,S
693,0,3,female,7.9,3,1,26.5345,S
694,0,3,male,27.2,0,0,8.0871,S
695,1,1,female,27.1,0,0,100.7083,S
696,1,3,male,29.3,0,0,17.1444,S
697,1,3,female,21.7,0,0,7.6078,S
698,1,2,female,49.3,0,0,13.3457,S
699,0,3,female,24.8,0,0,8.0724,S
700,1,1,female,53.0,1,0,72.824,S
701,0,3,male,17.3,0,0,20.653,S
702,1,3,female,21.1,0,1,15.753,S
703,1,3,male,25.6,0,0,14.7076,S
704,1,1,female,30.6,0,0,94.2391,S
705,1,1,female,23.5,1,0,63.8338,S
706,0,3,male,7.3,5,2,47.2981,S
707,1,1,female,13.9,0,1,212.183,S
708,0,2,male,35.0,0,0,12.7011,S
709,1,2,female,22.2,1,0,25.1282,S
710,0,1,male,55.4,0,0,28.4898,S
711,0,1,male,29.7,0,0,16.1323,S
712,1,3,male,30.0,0,0,13.2429,S
713,0,3,male,29.9,0,0,12.6801,C
714,0,2,male,34.2,0,0,15.5418,C
715,0,3,male,22.9,0,0,13.9643,S
716,0,3,female,2.4,3,2,29.1831,S
717,1,3,female,26.7,0,0,8.2904,Q
718,1,3,male,27.0,0,0,22.0123,S
719,0,2,male,43.8,0,0,16.0205,S
720,0,3,male,24.6,8,2,66.7967,S
721,1,3,male,8.3,0,1,18.2291,S
722,0,1,male,54.0,0,1,69.381,C
723,1,1,male,26.8,0,0,27.9104,S
724,0,3,male,25.7,0,0,10.5671,S
725,0,3,male,10.9,4,1,37.3459,S
726,0,3,male,8.2,4,1,37.8901,S
727,0,3,male,26.2,0,0,10.3622,S
728,1,1,female,24.7,1,0,63.4329,S
729,0,3,male,21.2,0,0,7.7558,S
730,0,1,male,41.0,0,0,26.9435,C
731,1,3,male,0.4,1,2,23.8565,S
732,0,3,male,18.4,0,0,9.5436,S
733,1,2,male,33.5,0,0,19.3923,S
734,1,1,female,28.1,0,0,53.2974,C
735,1,2,female,21.1,2,1,35.001,S
736,0,3,male,28.7,0,0,7.4595,S
737,0,3,male,48.2,0,0,10.4258,S
738,0,3,male,29.5,0,0,7.0429,S
739,0,3,male,34.1,1,1,19.4368,S
740,0,3,male,18.2,1,1,11.644,S
741,0,3,male,38.9,0,0,9.3606,S
742,1,1,male,28.5,0,0,29.9636,S
743,1,3,male,0.4,1,2,23.2486,S
744,0,3,male,30.7,1,0,17.5843,C
745,1,1,female,50.8,1,1,89.1756,S
746,1,2,female,36.2,0,0,14.1009,S
747,0,3,female,44.4,1,4,35.4236,S
748,1,3,female,11.3,0,1,19.7727,C
749,0,3,male,30.3,0,0,8.4874,S
750,0,3,female,45.2,0,1,10.1638,C
751,1,3,female,17.2,0,0,10.5537,C
752,0,1,male,44.3,1,0,64.4859,S
753,1,2,female,9.5,0,2,23.9223,S
754,1,2,male,3.7,1,1,26.7019,S
755,0,1,male,62.1,0,0,29.4233,S
756,1,1,female,21.7,0,2,73.0552,C
757,0,1,male,61.9,0,0,27.1387,S
758,1,2,female,18.9,0,0,19.5762,S
759,0,3,male,27.7,0,0,11.3057,Q
760,0,2,male,63.3,0,0,7.6922,Q
761,1,3,male,28.9,0,0,20.8594,S
762,0,2,male,25.2,2,0,78.185,S
763,0,3,male,20.5,0,0,9.4133,S
764,0,3,female,29.9,8,2,63.9167,S
765,0,3,female,27.0,0,0,8.4533,S
766,1,3,male,27.2,0,0,15.8405,S
767,1,3,male,6.0,1,1,13.7472,S
768,0,1,male,55.9,0,0,25.3614,S
769,0,3,male,37.4,1,0,11.1999,S
770,0,3,male,23.6,0,0,10.8963,S
771,0,3,male,35.7,0,0,7.6428,S
772,0,3,male,22.1,0,0,5.5922,S
773,0,3,male,31.5,1,2,18.8358,S
774,0,2,male,16.6,0,0,21.576,S
775,1,1,female,42.2,0,0,236.7238,C
776,1,1,female,50.0,1,0,71.7449,C
777,0,3,male,29.1,0,0,11.1941,C
778,1,3,female,26.4,0,0,9.4711,Q
779,1,1,female,48.3,0,0,48.532,C
780,1,1,female,34.6,0,0,91.9926,S
781,0,3,male,27.5,0,0,9.7278,S
782,1,3,male,28.9,0,0,14.7502,S
783,0,2,male,31.1,1,2,31.879,S
784,1,2,female,41.3,0,0,16.3861,S
785,0,3,male,10.7,5,2,46.2568,S
786,0,3,male,19.0,0,0,15.5702,C
787,0,3,female,22.2,0,0,10.2672,S
788,0,3,male,38.5,0,0,10.7061,S
789,1,3,male,7.3,1,1,14.6924,S
790,0,3,male,26.9,8,2,65.6466,S
791,0,3,male,32.9,0,0,11.7189,C
792,1,3,female,3.6,2,1,24.4891,C
793,0,3,female,21.8,0,0,8.3609,S
794,1,1,female,20.9,1,0,81.2546,S
795,1,3,female,29.1,1,1,18.0567,S
796,0,1,male,42.5,0,0,33.9371,S
797,1,3,female,23.0,0,3,32.1154,C
798,0,2,female,42.3,1,0,27.622,S
799,0,1,female,54.7,0,0,30.0435,C
800,0,3,male,25.4,0,0,14.1001,S
801,1,1,female,36.9,0,0,141.4363,C
802,0,3,male,28.8,0,0,10.5613,S
803,0,3,female,24.0,2,0,19.4321,S
804,1,2,female,43.0,0,1,25.5724,S
805,0,1,male,31.2,1,0,55.9071,S
806,0,3,female,26.2,1,0,15.0847,C
807,0,3,male,29.9,1,0,13.2899,S
808,0,2,male,33.5,0,0,9.7451,S
809,0,3,male,20.5,0,0,7.3033,S
810,0,1,male,56.2,0,0,34.6468,C
811,1,2,female,26.4,2,3,34.3827,S
812,1,1,male,36.7,0,1,512.3292,C
813,1,3,female,26.3,0,1,10.7327,S
814,0,3,male,21.3,0,0,10.2759,S
815,0,3,male,28.4,0,0,10.7923,S
816,1,3,female,4.9,2,1,24.3449,C
817,0,3,male,28.9,0,0,9.0223,S
818,1,1,female,41.2,1,1,134.8114,C
819,1,2,female,31.3,1,0,30.5544,S
820,0,3,female,32.3,1,1,16.7264,S
821,0,3,male,28.6,0,0,7.3083,S
822,1,1,female,37.1,0,0,106.5564,Q
823,1,1,female,59.1,0,0,32.1654,S
824,0,3,male,20.4,0,0,7.5053,S
825,0,3,female,8.5,3,1,26.3004,S
826,1,1,male,23.6,0,1,64.82,C
827,0,3,male,31.2,0,0,8.3618,S
828,0,3,male,29.0,1,0,14.1261,S
829,0,3,male,2.7,5,2,45.1397,S
830,0,3,male,29.1,0,0,7.6842,Q
831,1,3,male,25.7,0,0,7.4329,C
832,0,3,male,26.7,0,0,9.4447,S
833,0,3,female,29.1,8,2,65.0194,S
834,0,1,male,28.2,0,0,34.4902,S
835,0,3,male,19.6,0,0,15.2675,S
836,1,2,female,17.8,0,2,21.7244,S
837,1,1,female,59.0,0,0,144.2484,C
838,0,3,male,27.2,0,0,13.2955,S
839,1,1,female,34.0,0,2,59.105,S
840,0,3,male,17.5,0,0,4.7794,S
841,1,2,female,33.4,0,2,28.0907,S
842,1,3,female,28.1,1,0,19.0728,Q
843,0,3,female,29.6,8,2,64.1735,S
844,0,3,female,10.4,3,2,27.5388,S
845,1,3,female,24.6,0,0,8.0131,S
846,0,2,male,30.9,1,0,28.2003,S
847,0,3,female,27.3,1,0,16.0444,C
848,0,1,male,42.6,1,0,60.1314,S
849,1,3,male,4.4,1,1,17.9668,C
850,1,2,female,22.2,2,1,33.2752,S
851,1,3,female,13.6,0,0,8.225,S
852,1,3,male,27.7,0,0,18.8546,S
853,1,2,female,37.0,0,0,10.5943,S
854,0,3,male,27.1,0,0,9.2101,C
855,0,2,male,31.1,0,0,18.5031,S
856,1,1,female,31.9,0,0,62.2179,C
857,0,2,male,34.4,0,0,7.9095,S
858,1,1,female,28.3,0,0,85.8343,C
859,1,1,male,26.4,1,0,62.7238,S
860,1,1,female,54.5,1,0,74.1098,S
861,0,1,female,53.2,0,1,33.6374,C
862,0,2,male,41.0,1,0,34.2518,S
863,1,3,female,18.3,0,1,13.3644,S
864,0,1,male,61.1,0,0,26.363,S
865,0,3,female,27.5,1,1,16.4406,S
866,1,2,female,28.1,0,0,16.6255,S
867,1,3,female,27.1,0,0,9.5705,Q
868,1,2,female,46.4,1,1,40.8562,S
869,0,3,male,31.5,0,0,11.4165,S
870,0,3,male,17.0,1,1,13.0318,S
871,0,2,male,21.5,2,0,71.5055,S
872,0,1,male,56.1,0,0,24.1691,C
873,0,1,male,23.7,2,3,271.0168,S
874,0,1,male,59.8,0,0,33.2773,S
875,0,2,male,17.7,0,0,20.6558,S
876,1,1,female,42.6,0,1,219.2205,S
877,1,3,male,24.7,0,0,15.1206,S
878,0,3,male,38.3,0,0,9.0062,C
879,0,3,male,29.5,0,0,9.38,Q
880,1,1,female,30.3,1,0,135.4063,S
881,1,1,female,22.8,1,0,123.4783,C
882,0,3,female,30.5,1,1,18.432,S
883,0,3,female,39.3,0,5,27.4381,Q
884,0,3,female,46.6,0,1,12.7401,C
885,0,2,male,32.8,1,0,32.4081,S
886,0,3,male,63.7,0,0,9.8432,Q
887,0,1,male,47.5,0,0,27.0359,S
888,0,3,female,22.8,0,0,8.6419,S
889,0,3,male,28.3,0,0,7.8745,S
890,1,2,female,34.9,0,1,27.8001,S
891,0,3,female,7.5,3,2,26.8112,S
892,0,2,male,26.5,0,0,24.0605,C
893,0,3,male,29.8,0,0,7.6584,S
894,0,3,male,28.6,1,0,20.0084,C
895,1,3,female,30.4,0,0,4.5984,S
896,0,1,male,44.6,0,1,152.9156,S
897,1,1,female,58.2,0,0,144.067,C
898,1,1,female,19.0,0,2,35.5585,S
899,0,3,female,28.7,1,0,14.0587,S
900,0,3,male,29.5,0,0,11.3475,S
901,0,3,male,28.9,1,0,20.5559,C
902,0,3,male,42.0,1,4,32.3401,S
903,1,2,female,28.1,0,0,14.6106,S
904,1,3,male,15.6,1,1,17.0679,C
905,0,3,male,29.3,0,0,8.4345,S
906,0,3,male,23.0,0,0,13.8422,S
907,0,3,male,18.8,0,0,6.0284,S
908,1,1,female,39.3,0,0,232.1315,C
909,0,3,male,41.2,0,0,9.9465,S
910,1,1,male,24.6,1,0,67.9746,C
911,0,3,male,22.5,0,0,12.3886,C
912,0,3,male,32.8,0,0,8.2235,S
913,1,1,male,48.1,1,0,56.1011,S
914,0,2,male,36.0,0,0,13.4503,S
915,0,3,male,12.5,5,2,44.7605,S
916,0,1,male,61.2,0,0,29.085,S
917,1,3,male,27.0,2,0,19.1461,Q
918,0,2,male,24.5,0,0,15.3122,S
919,1,3,female,22.8,0,3,32.4176,C
920,1,1,male,29.0,0,0,31.6706,S
921,1,2,female,44.8,0,0,14.7605,S
922,0,3,male,24.6,0,0,8.1046,S
923,1,3,male,18.8,1,1,16.5581,C
924,0,3,male,25.1,0,0,7.2547,S
925,0,3,male,28.9,0,0,8.7853,S
926,1,2,female,43.3,0,0,17.7061,S
927,1,2,female,26.7,0,0,12.8536,S
928,0,2,male,19.2,0,0,21.5104,S
929,1,3,female,25.5,1,0,7.9089,S
930,0,3,male,30.6,1,0,17.2213,S
931,0,3,male,32.8,0,0,7.465,S
932,1,1,male,7.8,1,2,151.5675,S
933,0,3,male,34.2,0,0,9.2339,C
934,0,3,male,25.0,2,0,20.6586,S
935,0,3,male,29.2,1,0,14.6899,S
936,1,1,female,36.8,0,0,76.3935,S
937,0,3,female,28.9,1,0,15.4502,C
938,0,1,male,22.6,1,0,140.2024,C
939,1,3,male,25.2,0,0,14.0785,S
940,0,1,male,29.2,0,0,32.9683,C
941,1,2,female,32.3,1,2,37.3872,S
942,0,3,male,28.6,0,0,9.0937,S
943,0,3,female,23.7,2,0,18.8621,S
944,0,3,female,27.9,0,0,5.182,Q
945,0,3,male,28.1,0,0,10.3539,Q
946,1,2,female,27.9,1,2,47.0,S
947,1,1,male,58.8,0,0,28.5108,C
948,1,1,female,21.2,1,2,272.776,C
949,0,3,male,27.9,0,0,9.5395,S
950,0,2,male,25.2,0,0,16.5645,S
951,1,3,female,26.1,0,0,8.3421,Q
952,0,3,male,39.8,0,0,11.4646,S
953,1,3,female,16.7,0,0,10.117,C
954,1,3,female,25.9,0,0,7.5486,Q
955,0,3,female,24.1,0,0,8.8042,S
956,0,3,female,22.4,0,1,9.3676,C
957,0,3,male,4.4,4,1,34.963,S
958,1,2,male,1.9,1,1,27.4344,S
959,0,3,male,9.5,4,1,29.0124,Q
960,0,2,male,23.7,0,0,16.4729,S
961,1,3,male,10.1,0,1,17.6411,S
962,1,2,female,41.7,1,1,41.192,S
963,1,2,male,28.5,0,0,18.1229,S
964,0,3,male,22.4,0,0,5.7011,S
965,0,3,male,28.7,0,0,11.577,Q
966,0,2,male,28.9,0,0,24.3556,C
967,0,3,male,14.0,3,1,32.5169,S
968,0,3,male,26.3,0,0,9.1605,C
969,1,1,female,47.9,1,0,73.8551,C
970,0,2,male,36.1,0,0,16.5462,S
971,1,1,male,27.3,0,0,26.9534,S
972,0,3,female,26.7,0,0,7.1575,S
973,1,3,female,25.8,0,0,9.2519,Q
974,0,3,male,32.3,0,0,12.2501,S
975,1,3,female,8.4,0,1,14.0725,S
976,1,2,female,19.7,0,0,15.666,S
977,0,3,female,25.2,2,0,20.3465,S
978,0,3,male,29.7,0,0,12.0428,Q
979,1,3,female,27.7,0,0,9.206,Q
980,1,3,female,22.5,0,0,6.6552,Q
981,0,3,male,15.8,1,1,15.5857,S
982,0,1,male,51.7,0,2,104.279,C
983,1,2,female,26.1,0,0,16.1385,S
984,1,1,female,23.8,0,0,145.509,S
985,0,3,male,27.2,0,0,10.7361,Q
986,0,3,male,29.3,0,0,10.6992,C
987,1,3,female,25.3,0,0,8.9394,S
988,1,1,female,51.0,1,0,72.7824,S
989,0,3,female,6.9,4,2,32.0739,S
990,1,3,male,27.8,0,0,11.986,S
991,0,3,female,37.0,0,0,8.4913,S
992,0,3,male,15.8,1,1,14.6707,S
993,1,3,female,6.7,0,1,14.9854,S
994,0,1,male,28.4,0,0,50.6611,C
995,0,3,female,37.6,0,0,6.9506,S
996,1,3,female,25.4,0,0,11.085,Q
997,0,2,female,31.7,0,0,8.8775,S
998,1,1,female,18.4,0,1,50.9531,S
999,0,3,male,41.9,0,0,10.7339,S
1000,1,3,female,34.2,1,0,7.1394,S
1001,1,3,male,26.2,0,0,7.6232,C
1002,0,3,male,24.4,0,0,7.9448,S
1003,0,3,male,4.2,5,2,43.1294,S
1004,0,3,male,30.0,0,0,7.8106,S
1005,0,3,male,37.3,2,0,20.0215,S
1006,0,1,male,60.9,0,0,31.9248,S
1007,0,1,male,61.0,0,0,18.7307,S
1008,1,3,male,27.0,2,0,18.2914,Q
1009,0,2,male,27.8,0,0,16.3215,S
1010,1,3,female,13.0,1,0,14.0381,C
1011,1,1,female,47.2,1,1,63.2045,S
1012,1,2,female,28.7,0,0,13.6033,S
1013,0,2,male,22.0,0,0,17.6389,S
1014,1,2,female,29.2,0,0,12.3365,S
1015,0,3,male,26.0,0,0,11.2374,Q
1016,1,3,female,28.4,1,0,15.2953,Q
1017,1,1,female,48.1,1,1,51.7679,S
1018,1,3,female,51.0,0,0,5.5933,S
1019,0,3,male,29.5,0,0,9.7438,C
1020,0,3,male,30.6,0,0,9.0594,S
1021,0,3,male,9.8,5,2,46.2937,S
1022,0,1,male,27.6,0,0,223.265,S
1023,0,3,male,28.6,0,0,10.8924,S
1024,1,1,female,53.7,1,0,79.5071,C
1025,0,3,male,23.3,0,0,6.106,S
1026,1,2,female,26.8,0,1,24.193,S
1027,0,2,male,17.9,0,0,19.9492,S
1028,0,3,male,27.0,0,0,10.6327,S
1029,0,3,male,16.2,2,0,25.3602,S
1030,1,2,male,0.8,1,1,25.5197,S
1031,1,2,female,25.2,1,3,32.6874,S
1032,0,3,male,19.3,0,0,19.9714,S
1033,1,3,female,23.8,0,0,7.5149,S
1034,1,3,male,30.0,0,0,24.6497,S
1035,0,3,male,17.4,0,0,8.7727,S
1036,1,2,female,13.1,0,1,20.5554,S
1037,0,1,male,61.8,0,0,25.585,S
1038,1,1,male,4.1,0,2,79.5981,S
1039,0,1,male,39.4,0,1,44.6679,C
1040,0,3,male,31.2,1,0,13.9391,S
1041,1,3,female,26.2,0,0,9.501,Q
1042,1,3,female,28.4,1,0,13.7761,Q
1043,0,3,male,26.0,0,0,11.1151,C
1044,0,1,male,27.0,0,0,36.5619,S
1045,1,1,female,30.3,0,0,65.879,C
1046,0,3,male,22.3,0,0,5.638,S
1047,1,1,female,51.9,1,1,95.3891,S
1048,1,1,female,21.8,0,2,65.1739,C
1049,1,3,female,20.8,0,0,10.3772,S
1050,1,2,female,50.4,0,0,12.7625,S
1051,0,3,male,19.0,0,0,9.947,S
1052,0,3,male,25.1,0,0,6.8533,S
1053,1,3,male,32.1,0,0,15.0403,Q
1054,0,1,male,25.9,0,1,93.6474,S
1055,1,3,female,25.1,0,2,17.8583,S
1056,1,1,male,52.3,0,0,67.0068,C
1057,0,3,male,36.2,0,0,9.9389,S
1058,1,2,female,19.8,0,0,19.1953,S
1059,1,1,female,18.8,0,0,99.6727,S
1060,0,3,male,25.9,3,1,32.2926,S
1061,1,3,male,11.1,0,1,18.8123,S
1062,0,2,male,36.3,0,0,15.2852,S
1063,0,3,female,29.2,0,4,25.5126,S
1064,0,3,male,28.3,0,0,10.6601,Q
1065,1,3,female,24.8,0,2,16.7634,S
1066,0,3,male,28.8,0,0,9.5728,Q
1067,0,3,male,30.7,0,0,7.6061,S
1068,1,3,female,23.3,0,2,16.4339,S
1069,1,1,female,20.3,1,2,264.1619,C
1070,1,3,female,25.2,0,0,9.3762,S
1071,1,3,female,52.4,0,0,5.4592,S
1072,1,3,female,17.6,0,0,10.888,C
1073,0,2,male,22.3,0,0,18.7872,S
1074,1,1,male,43.2,0,0,23.0936,S
1075,1,2,female,32.8,0,0,12.1313,S
1076,0,2,male,63.2,1,1,41.0988,S
1077,0,2,male,27.2,0,0,10.077,S
1078,1,1,male,2.4,0,2,85.0904,S
1079,1,3,female,25.2,0,1,13.9241,S
1080,0,3,male,28.3,8,2,64.0409,S
1081,1,3,male,5.5,1,1,13.8224,S
1082,0,2,male,20.9,2,0,75.7187,S
1083,0,3,male,24.7,0,0,11.3943,S
1084,0,1,male,25.8,0,0,48.7134,S
1085,0,1,male,73.3,0,0,39.644,C
1086,1,1,female,51.8,1,1,85.8228,S
1087,1,1,male,76.5,0,0,33.4746,S
1088,0,3,male,24.3,0,0,9.3086,Q
1089,1,3,female,27.1,0,0,6.4465,S
1090,0,1,male,29.8,0,0,31.8389,S
1091,0,1,male,43.8,0,0,23.362,S
1092,0,3,male,27.0,0,0,7.4915,S
1093,1,3,male,3.8,1,1,13.155,S
1094,0,3,male,49.2,0,0,10.6255,S
1095,0,3,male,32.9,0,0,8.0998,S
1096,0,2,male,38.7,0,0,12.6051,S
1097,0,3,male,26.7,1,0,15.0409,S
1098,1,3,male,28.3,0,0,20.1481,S
1099,1,2,female,20.8,0,0,18.5394,S
1100,0,1,male,27.2,0,0,40.6744,S
1101,0,3,male,25.0,0,0,13.3195,Q
1102,1,2,female,23.0,0,0,22.5761,C
1103,1,3,male,23.7,0,0,8.4954,C
1104,0,3,female,21.2,0,0,12.23,S
1105,0,3,male,6.5,5,2,46.5176,S
1106,0,2,male,21.7,0,0,14.2907,S
1107,0,3,male,36.1,0,0,10.2559,S
1108,1,1,female,25.9,0,0,67.636,C
1109,0,3,male,22.7,0,0,9.4056,S
1110,0,3,male,35.1,0,0,10.682,S
1111,0,3,male,27.2,0,0,7.3863,S
1112,1,3,male,22.4,1,0,12.6476,S
1113,0,2,male,34.3,1,0,22.3381,S
1114,1,1,male,41.3,0,0,39.735,S
1115,0,1,male,57.2,0,0,24.3352,S
1116,0,3,male,18.8,0,0,12.9366,S
1117,0,3,male,29.8,0,0,8.8327,S
1118,0,3,male,19.2,0,0,7.1271,S
1119,0,1,male,33.7,1,2,122.0098,S
1120,0,3,male,20.1,0,0,14.7661,S
1121,0,2,male,29.7,0,0,9.3336,S
1122,0,3,male,19.1,0,0,9.8854,S
1123,1,3,male,32.4,0,0,17.1849,S
1124,0,3,female,29.2,8,2,63.86,S
1125,0,3,male,22.9,0,0,8.3747,S
1126,0,3,female,42.5,0,5,30.4529,S
1127,0,3,male,3.7,5,2,43.6683,S
1128,1,3,male,29.8,0,0,18.1424,S
1129,0,3,male,44.8,0,0,9.6853,S
1130,0,3,female,20.3,5,2,40.5451,S
1131,1,3,male,5.1,1,1,15.7722,S
1132,1,3,female,28.8,1,0,10.208,S
1133,0,3,male,32.1,0,0,8.844,S
1134,1,3,male,13.3,1,0,25.9985,C
1135,0,3,male,18.0,1,1,17.4021,C
1136,0,3,male,25.0,0,0,9.2664,S
1137,0,3,male,27.5,2,0,23.9878,S
1138,0,3,male,28.4,0,0,16.0549,S
1139,0,3,male,39.9,1,4,30.6666,S
1140,0,2,male,38.8,1,0,33.1692,S
1141,1,1,female,18.5,1,0,108.8631,C
1142,0,3,male,30.5,0,0,7.1619,S
1143,0,3,female,35.4,1,0,13.0177,S
1144,0,1,male,46.6,0,0,68.584,C
1145,0,3,female,29.3,0,0,7.3096,Q
1146,1,3,male,35.1,0,0,18.0892,S
1147,0,3,male,4.5,3,1,26.1075,S
1148,1,1,female,27.8,1,2,173.004,S
1149,0,3,male,21.0,0,0,4.9793,S
1150,0,3,male,22.7,0,0,13.4884,S
1151,1,3,female,37.7,1,5,32.1894,S
1152,0,3,male,45.3,0,1,14.5342,S
1153,1,1,male,33.5,0,0,512.3292,C
1154,1,3,male,29.0,0,0,16.7123,S
1155,1,1,female,20.5,3,2,272.3028,S
1156,0,3,male,31.9,1,0,13.6691,S
1157,1,3,female,27.6,0,0,9.4911,Q
1158,0,2,male,59.3,0,0,16.1042,S
1159,0,3,male,29.4,0,0,10.494,C
1160,0,3,male,20.1,0,0,15.0145,S
1161,1,3,male,0.4,4,2,28.7711,S
1162,0,3,male,29.9,0,0,5.6018,S
1163,0,3,male,34.4,0,0,10.0273,S
1164,1,1,female,27.6,1,0,83.0672,C
1165,0,3,male,26.3,0,0,12.5411,Q
1166,0,3,male,38.1,0,0,10.431,S
1167,0,3,male,18.3,0,0,14.3575,S
1168,0,3,male,24.8,0,0,14.4879,S
1169,1,3,female,19.1,0,0,10.666,C
1170,0,3,male,26.9,0,0,8.0659,Q
1171,1,1,male,36.2,0,0,38.3365,S
1172,0,3,female,1.9,4,2,35.2308,S
1173,0,3,male,34.2,0,0,9.7805,S
1174,0,3,male,28.6,0,0,10.7422,C
1175,0,3,female,29.3,0,0,8.025,S
1176,0,3,male,29.6,0,0,6.9443,S
1177,0,3,male,24.7,0,0,10.4018,S
1178,0,3,male,58.8,0,0,11.0639,S
1179,0,3,male,40.2,0,0,7.7171,C
1180,0,3,male,29.1,0,0,8.8909,S
1181,0,3,male,30.0,0,0,12.1731,S
1182,0,3,male,26.6,0,0,8.5405,S
1183,0,3,male,20.7,0,0,9.486,S
1184,1,1,female,56.6,0,0,33.1422,C
1185,0,3,male,24.0,0,0,11.2978,S
1186,0,3,male,16.8,0,0,8.6523,S
1187,0,3,male,25.2,1,0,15.4008,S
1188,1,2,female,34.1,1,1,35.4017,S
1189,0,3,female,34.0,1,0,13.0964,S
1190,0,1,male,45.5,0,0,37.1402,S
1191,1,2,female,24.6,0,1,25.8728,S
1192,0,3,female,27.2,0,0,9.083,S
1193,0,2,male,26.8,0,0,15.4143,S
1194,0,3,male,25.5,0,0,4.4157,S
1195,0,3,male,39.8,0,0,7.3047,Q
1196,1,3,male,25.7,0,0,6.5342,C
1197,0,2,male,24.8,0,0,15.5576,S
1198,0,3,female,24.1,0,0,7.6119,S
1199,0,3,male,28.4,0,0,9.1134,S
1200,0,1,male,61.6,1,4,263.583,S
1201,1,2,female,26.3,3,0,41.4312,S
1202,0,2,male,38.1,1,0,33.6576,S
1203,0,3,male,30.8,0,0,8.5039,S
1204,0,3,male,46.0,0,0,11.6153,S
